# file...... testpowermeas.csv
# date...... Fri Sep  1 10:22:00 2017
# user...... stephant
# host...... (null)
# target.... meter 76
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power.real,measured_power.imag
2010-01-01 12:01:07.780000 PST,+9823239.12315,+3697929.66423
2010-01-01 12:01:07.790000 PST,+9823239.12317,+3697929.66432
2010-01-01 12:01:07.800000 PST,+9823239.12318,+3697929.66422
2010-01-01 12:01:07.810000 PST,+9823239.12319,+3697929.66425
2010-01-01 12:01:07.820000 PST,+9823239.12319,+3697929.66432
2010-01-01 12:01:07.830000 PST,+9823239.12315,+3697929.66432
2010-01-01 12:01:07.840000 PST,+9823239.12319,+3697929.66435
2010-01-01 12:01:07.850000 PST,+9823239.12333,+3697929.66431
2010-01-01 12:01:07.860000 PST,+9823239.12312,+3697929.6642
2010-01-01 12:01:07.870000 PST,+9823239.12313,+3697929.6643
2010-01-01 12:01:07.880000 PST,+9823239.12327,+3697929.66429
2010-01-01 12:01:07.890000 PST,+9823239.12325,+3697929.66426
2010-01-01 12:01:07.900000 PST,+9823239.12319,+3697929.6642
2010-01-01 12:01:07.910000 PST,+9823239.12315,+3697929.66431
2010-01-01 12:01:07.920000 PST,+9823239.12322,+3697929.66425
2010-01-01 12:01:07.930000 PST,+9823239.1232,+3697929.6643
2010-01-01 12:01:07.940000 PST,+9823239.12323,+3697929.66424
2010-01-01 12:01:07.950000 PST,+9823239.12316,+3697929.66418
2010-01-01 12:01:07.960000 PST,+9823239.12311,+3697929.66411
2010-01-01 12:01:07.970000 PST,+9823239.12322,+3697929.66419
2010-01-01 12:01:07.980000 PST,+9823239.12317,+3697929.66417
2010-01-01 12:01:07.990000 PST,+9823239.12309,+3697929.66433
2010-01-01 12:01:08.000000 PST,+9823239.12325,+3697929.66423
2010-01-01 12:01:08.010000 PST,+9823239.12322,+3697929.66415
2010-01-01 12:01:08.020000 PST,+9823239.12321,+3697929.66422
2010-01-01 12:01:08.030000 PST,+9823239.12317,+3697929.6642
2010-01-01 12:01:08.040000 PST,+9823239.12326,+3697929.66427
2010-01-01 12:01:08.050000 PST,+9823239.12311,+3697929.66402
2010-01-01 12:01:08.060000 PST,+9823239.12322,+3697929.66418
2010-01-01 12:01:08.070000 PST,+9823239.12326,+3697929.66434
2010-01-01 12:01:08.080000 PST,+9823239.12313,+3697929.66416
2010-01-01 12:01:08.090000 PST,+9823239.12319,+3697929.66425
2010-01-01 12:01:08.100000 PST,+9823239.12317,+3697929.66418
2010-01-01 12:01:08.110000 PST,+9823239.12316,+3697929.66434
2010-01-01 12:01:08.120000 PST,+9823239.1232,+3697929.66414
2010-01-01 12:01:08.130000 PST,+9823239.12317,+3697929.66424
2010-01-01 12:01:08.140000 PST,+9823239.12321,+3697929.6643
2010-01-01 12:01:08.150000 PST,+9823239.12318,+3697929.66426
2010-01-01 12:01:08.160000 PST,+9823239.12326,+3697929.66421
2010-01-01 12:01:08.170000 PST,+9823239.12303,+3697929.66409
2010-01-01 12:01:08.180000 PST,+9823239.12324,+3697929.66417
2010-01-01 12:01:08.190000 PST,+9823239.12312,+3697929.66416
2010-01-01 12:01:08.200000 PST,+9823239.12317,+3697929.66407
2010-01-01 12:01:08.210000 PST,+9823239.12316,+3697929.66417
2010-01-01 12:01:08.220000 PST,+9823239.12316,+3697929.66413
2010-01-01 12:01:08.230000 PST,+9823239.1232,+3697929.66424
2010-01-01 12:01:08.240000 PST,+9823239.12316,+3697929.66411
2010-01-01 12:01:08.250000 PST,+9823239.12314,+3697929.66406
2010-01-01 12:01:08.260000 PST,+9823239.12326,+3697929.6641
2010-01-01 12:01:08.270000 PST,+9823239.12316,+3697929.66408
2010-01-01 12:01:08.280000 PST,+9823239.1232,+3697929.66414
2010-01-01 12:01:08.290000 PST,+9823239.12311,+3697929.66408
2010-01-01 12:01:08.300000 PST,+9823239.12315,+3697929.66409
2010-01-01 12:01:08.310000 PST,+9823239.12324,+3697929.66418
2010-01-01 12:01:08.320000 PST,+9823239.12321,+3697929.66413
2010-01-01 12:01:08.330000 PST,+9823239.12322,+3697929.66413
2010-01-01 12:01:08.340000 PST,+9823239.1233,+3697929.6642
2010-01-01 12:01:08.350000 PST,+9823239.12321,+3697929.66404
2010-01-01 12:01:08.360000 PST,+9823239.12312,+3697929.66419
2010-01-01 12:01:08.370000 PST,+9823239.12324,+3697929.66416
2010-01-01 12:01:08.380000 PST,+9823239.1232,+3697929.6641
2010-01-01 12:01:08.390000 PST,+9823239.12306,+3697929.66408
2010-01-01 12:01:08.400000 PST,+9823239.12314,+3697929.66413
2010-01-01 12:01:08.410000 PST,+9823239.12309,+3697929.66423
2010-01-01 12:01:08.420000 PST,+9823239.12313,+3697929.66415
2010-01-01 12:01:08.430000 PST,+9823239.12318,+3697929.66413
2010-01-01 12:01:08.440000 PST,+9823239.12317,+3697929.66404
2010-01-01 12:01:08.450000 PST,+9823239.12322,+3697929.6641
2010-01-01 12:01:08.460000 PST,+9823239.1233,+3697929.66418
2010-01-01 12:01:08.470000 PST,+9823239.12319,+3697929.66409
2010-01-01 12:01:08.480000 PST,+9823239.12317,+3697929.66427
2010-01-01 12:01:08.490000 PST,+9823239.12315,+3697929.66411
2010-01-01 12:01:08.500000 PST,+9823239.12313,+3697929.66402
2010-01-01 12:01:08.510000 PST,+9823239.12312,+3697929.66425
2010-01-01 12:01:08.520000 PST,+9823239.12312,+3697929.66404
2010-01-01 12:01:08.530000 PST,+9823239.12305,+3697929.66405
2010-01-01 12:01:08.540000 PST,+9823239.1231,+3697929.66413
2010-01-01 12:01:08.550000 PST,+9823239.12329,+3697929.66406
2010-01-01 12:01:08.560000 PST,+9823239.12312,+3697929.66392
2010-01-01 12:01:08.570000 PST,+9823239.12315,+3697929.66408
2010-01-01 12:01:08.580000 PST,+9823239.12313,+3697929.66403
2010-01-01 12:01:08.590000 PST,+9823239.12314,+3697929.66406
2010-01-01 12:01:08.600000 PST,+9823239.123,+3697929.6641
2010-01-01 12:01:08.610000 PST,+9823239.12304,+3697929.66405
2010-01-01 12:01:08.620000 PST,+9823239.1231,+3697929.66409
2010-01-01 12:01:08.630000 PST,+9823239.12307,+3697929.66406
2010-01-01 12:01:08.640000 PST,+9823239.12319,+3697929.66416
2010-01-01 12:01:08.650000 PST,+9823239.12319,+3697929.66423
2010-01-01 12:01:08.660000 PST,+9823239.12315,+3697929.66414
2010-01-01 12:01:08.670000 PST,+9823239.12326,+3697929.66412
2010-01-01 12:01:08.680000 PST,+9823239.12306,+3697929.66408
2010-01-01 12:01:08.690000 PST,+9823239.12321,+3697929.66398
2010-01-01 12:01:08.700000 PST,+9823239.12323,+3697929.6641
2010-01-01 12:01:08.710000 PST,+9823239.12315,+3697929.66408
2010-01-01 12:01:08.720000 PST,+9823239.12318,+3697929.66403
2010-01-01 12:01:08.730000 PST,+9823239.12307,+3697929.66412
2010-01-01 12:01:08.740000 PST,+9823239.12321,+3697929.66408
2010-01-01 12:01:08.750000 PST,+9823239.12308,+3697929.66399
2010-01-01 12:01:08.760000 PST,+9823239.12312,+3697929.664
2010-01-01 12:01:08.770000 PST,+9823239.12306,+3697929.66409
2010-01-01 12:01:08.780000 PST,+9823239.12308,+3697929.66408
2010-01-01 12:01:08.790000 PST,+9823239.1231,+3697929.6641
2010-01-01 12:01:08.800000 PST,+9823239.12311,+3697929.66428
2010-01-01 12:01:08.810000 PST,+9823239.12308,+3697929.66399
2010-01-01 12:01:08.820000 PST,+9823239.12323,+3697929.66407
2010-01-01 12:01:08.830000 PST,+9823239.12312,+3697929.66415
2010-01-01 12:01:08.840000 PST,+9823239.12308,+3697929.66393
2010-01-01 12:01:08.850000 PST,+9823239.12309,+3697929.66402
2010-01-01 12:01:08.860000 PST,+9823239.12314,+3697929.66406
2010-01-01 12:01:08.870000 PST,+9823239.12318,+3697929.66416
2010-01-01 12:01:08.880000 PST,+9823239.12314,+3697929.664
2010-01-01 12:01:08.890000 PST,+9823239.12308,+3697929.66402
2010-01-01 12:01:08.900000 PST,+9823239.12312,+3697929.66405
2010-01-01 12:01:08.910000 PST,+9823239.12301,+3697929.66413
2010-01-01 12:01:08.920000 PST,+9823239.12292,+3697929.66393
2010-01-01 12:01:08.930000 PST,+9823239.12313,+3697929.66422
2010-01-01 12:01:08.940000 PST,+9823239.12315,+3697929.66384
2010-01-01 12:01:08.950000 PST,+9823239.12308,+3697929.66406
2010-01-01 12:01:08.960000 PST,+9823239.12313,+3697929.66408
2010-01-01 12:01:08.970000 PST,+9823239.12312,+3697929.66408
2010-01-01 12:01:08.980000 PST,+9823239.12319,+3697929.6639
2010-01-01 12:01:08.990000 PST,+9823239.12311,+3697929.66394
2010-01-01 12:01:09.000000 PST,+9823239.12309,+3697929.664
2010-01-01 12:01:09.010000 PST,+9823239.12313,+3697929.66406
2010-01-01 12:01:09.020000 PST,+9823239.12311,+3697929.66399
2010-01-01 12:01:09.030000 PST,+9823239.12315,+3697929.66408
2010-01-01 12:01:09.040000 PST,+9823239.12314,+3697929.66395
2010-01-01 12:01:09.050000 PST,+9823239.12319,+3697929.6641
2010-01-01 12:01:09.060000 PST,+9823239.12293,+3697929.66393
2010-01-01 12:01:09.070000 PST,+9823239.12315,+3697929.66405
2010-01-01 12:01:09.080000 PST,+9823239.12314,+3697929.66409
2010-01-01 12:01:09.090000 PST,+9823239.123,+3697929.66402
2010-01-01 12:01:09.100000 PST,+9823239.12309,+3697929.66407
2010-01-01 12:01:09.110000 PST,+9823239.12319,+3697929.66394
2010-01-01 12:01:09.120000 PST,+9823239.12309,+3697929.664
2010-01-01 12:01:09.130000 PST,+9823239.12306,+3697929.66392
2010-01-01 12:01:09.140000 PST,+9823239.12313,+3697929.6641
2010-01-01 12:01:09.150000 PST,+9823239.12321,+3697929.66394
2010-01-01 12:01:09.160000 PST,+9823239.12302,+3697929.66394
2010-01-01 12:01:09.170000 PST,+9823239.12311,+3697929.66391
2010-01-01 12:01:09.180000 PST,+9823239.12306,+3697929.66395
2010-01-01 12:01:09.190000 PST,+9823239.12317,+3697929.6639
2010-01-01 12:01:09.200000 PST,+9823239.12311,+3697929.66389
2010-01-01 12:01:09.210000 PST,+9823239.12306,+3697929.664
2010-01-01 12:01:09.220000 PST,+9823239.12304,+3697929.66383
2010-01-01 12:01:09.230000 PST,+9823239.12305,+3697929.66391
2010-01-01 12:01:09.240000 PST,+9823239.12318,+3697929.66397
2010-01-01 12:01:09.250000 PST,+9823239.12309,+3697929.66417
2010-01-01 12:01:09.260000 PST,+9823239.12313,+3697929.66399
2010-01-01 12:01:09.270000 PST,+9823239.1231,+3697929.66388
2010-01-01 12:01:09.280000 PST,+9823239.12308,+3697929.66401
2010-01-01 12:01:09.290000 PST,+9823239.1231,+3697929.66394
2010-01-01 12:01:09.300000 PST,+9823239.12322,+3697929.66395
2010-01-01 12:01:09.310000 PST,+9823239.12313,+3697929.66399
2010-01-01 12:01:09.320000 PST,+9823239.1231,+3697929.66394
2010-01-01 12:01:09.330000 PST,+9823239.12297,+3697929.66389
2010-01-01 12:01:09.340000 PST,+9823239.12315,+3697929.66403
2010-01-01 12:01:09.350000 PST,+9823239.12312,+3697929.66406
2010-01-01 12:01:09.360000 PST,+9823239.12312,+3697929.66418
2010-01-01 12:01:09.370000 PST,+9823239.12306,+3697929.66406
2010-01-01 12:01:09.380000 PST,+9823239.12304,+3697929.66391
2010-01-01 12:01:09.390000 PST,+9823239.12307,+3697929.66392
2010-01-01 12:01:09.400000 PST,+9823239.12306,+3697929.66384
2010-01-01 12:01:09.410000 PST,+9823239.12323,+3697929.66411
2010-01-01 12:01:09.420000 PST,+9823239.12314,+3697929.66405
2010-01-01 12:01:09.430000 PST,+9823239.12317,+3697929.66404
2010-01-01 12:01:09.440000 PST,+9823239.12302,+3697929.66401
2010-01-01 12:01:09.450000 PST,+9823239.12315,+3697929.66397
2010-01-01 12:01:09.460000 PST,+9823239.12299,+3697929.66386
2010-01-01 12:01:09.470000 PST,+9823239.12303,+3697929.66396
2010-01-01 12:01:09.480000 PST,+9823239.12314,+3697929.66397
2010-01-01 12:01:09.490000 PST,+9823239.12318,+3697929.66398
2010-01-01 12:01:09.500000 PST,+9823239.12304,+3697929.66385
2010-01-01 12:01:09.510000 PST,+9823239.12305,+3697929.6639
2010-01-01 12:01:09.520000 PST,+9823239.12303,+3697929.66389
2010-01-01 12:01:09.530000 PST,+9823239.12318,+3697929.66402
2010-01-01 12:01:09.540000 PST,+9823239.12312,+3697929.66395
2010-01-01 12:01:09.550000 PST,+9823239.12308,+3697929.66391
2010-01-01 12:01:09.560000 PST,+9823239.12315,+3697929.66389
2010-01-01 12:01:09.570000 PST,+9823239.12321,+3697929.66385
2010-01-01 12:01:09.580000 PST,+9823239.12309,+3697929.66398
2010-01-01 12:01:09.590000 PST,+9823239.12305,+3697929.6639
2010-01-01 12:01:09.600000 PST,+9823239.12304,+3697929.66389
2010-01-01 12:01:09.610000 PST,+9823239.12317,+3697929.66396
2010-01-01 12:01:09.620000 PST,+9823239.12298,+3697929.66386
2010-01-01 12:01:09.630000 PST,+9823239.12304,+3697929.66401
2010-01-01 12:01:09.640000 PST,+9823239.12298,+3697929.66393
2010-01-01 12:01:09.650000 PST,+9823239.12312,+3697929.66395
2010-01-01 12:01:09.660000 PST,+9823239.12294,+3697929.66397
2010-01-01 12:01:09.670000 PST,+9823239.12308,+3697929.66377
2010-01-01 12:01:09.680000 PST,+9823239.12314,+3697929.66401
2010-01-01 12:01:09.690000 PST,+9823239.12312,+3697929.66384
2010-01-01 12:01:09.700000 PST,+9823239.1232,+3697929.664
2010-01-01 12:01:09.710000 PST,+9823239.12306,+3697929.66382
2010-01-01 12:01:09.720000 PST,+9823239.12325,+3697929.66402
2010-01-01 12:01:09.730000 PST,+9823239.12299,+3697929.66383
2010-01-01 12:01:09.740000 PST,+9823239.12311,+3697929.66396
2010-01-01 12:01:09.750000 PST,+9823239.12315,+3697929.66395
2010-01-01 12:01:09.760000 PST,+9823239.12307,+3697929.66401
2010-01-01 12:01:09.770000 PST,+9823239.12307,+3697929.66386
2010-01-01 12:01:09.780000 PST,+9823239.12304,+3697929.66392
2010-01-01 12:01:09.790000 PST,+9823239.12314,+3697929.66383
2010-01-01 12:01:09.800000 PST,+9823239.12293,+3697929.66384
2010-01-01 12:01:09.810000 PST,+9823239.12309,+3697929.66392
2010-01-01 12:01:09.820000 PST,+9823239.12302,+3697929.66384
2010-01-01 12:01:09.830000 PST,+9823239.12309,+3697929.66385
2010-01-01 12:01:09.840000 PST,+9823239.12301,+3697929.66395
2010-01-01 12:01:09.850000 PST,+9823239.12314,+3697929.66385
2010-01-01 12:01:09.860000 PST,+9823239.12304,+3697929.66393
2010-01-01 12:01:09.870000 PST,+9823239.12308,+3697929.66394
2010-01-01 12:01:09.880000 PST,+9823239.12324,+3697929.66395
2010-01-01 12:01:09.890000 PST,+9823239.12299,+3697929.6639
2010-01-01 12:01:09.900000 PST,+9823239.12318,+3697929.66394
2010-01-01 12:01:09.910000 PST,+9823239.12312,+3697929.66382
2010-01-01 12:01:09.920000 PST,+9823239.1231,+3697929.664
2010-01-01 12:01:09.930000 PST,+9823239.12312,+3697929.66377
2010-01-01 12:01:09.940000 PST,+9823239.12311,+3697929.66395
2010-01-01 12:01:09.950000 PST,+9823239.12313,+3697929.66381
2010-01-01 12:01:09.960000 PST,+9823239.12313,+3697929.6639
2010-01-01 12:01:09.970000 PST,+9823239.12299,+3697929.6639
2010-01-01 12:01:09.980000 PST,+9823239.12291,+3697929.66374
2010-01-01 12:01:09.990000 PST,+9823239.12318,+3697929.6639
2010-01-01 12:01:10.000000 PST,+9823239.12309,+3697929.66378
2010-01-01 12:01:10.010000 PST,+9823239.12304,+3697929.66383
2010-01-01 12:01:10.020000 PST,+9823239.1231,+3697929.66387
2010-01-01 12:01:10.030000 PST,+9823239.12298,+3697929.66378
2010-01-01 12:01:10.040000 PST,+9823239.12305,+3697929.6638
2010-01-01 12:01:10.050000 PST,+9823239.12319,+3697929.66385
2010-01-01 12:01:10.060000 PST,+9823239.12306,+3697929.6638
2010-01-01 12:01:10.070000 PST,+9823239.12302,+3697929.66384
2010-01-01 12:01:10.080000 PST,+9823239.12319,+3697929.66394
2010-01-01 12:01:10.090000 PST,+9823239.12306,+3697929.66396
2010-01-01 12:01:10.100000 PST,+9823239.12302,+3697929.66383
2010-01-01 12:01:10.110000 PST,+9823239.12317,+3697929.66392
2010-01-01 12:01:10.120000 PST,+9823239.12298,+3697929.66377
2010-01-01 12:01:10.130000 PST,+9823239.12292,+3697929.66381
2010-01-01 12:01:10.140000 PST,+9823239.1231,+3697929.66386
2010-01-01 12:01:10.150000 PST,+9823239.12292,+3697929.66396
2010-01-01 12:01:10.160000 PST,+9823239.12312,+3697929.66378
2010-01-01 12:01:10.170000 PST,+9823239.12303,+3697929.66376
2010-01-01 12:01:10.180000 PST,+9823239.12303,+3697929.66387
2010-01-01 12:01:10.190000 PST,+9823239.123,+3697929.66381
2010-01-01 12:01:10.200000 PST,+9823239.12306,+3697929.66386
2010-01-01 12:01:10.210000 PST,+9823239.12308,+3697929.66382
2010-01-01 12:01:10.220000 PST,+9823239.12308,+3697929.664
2010-01-01 12:01:10.230000 PST,+9823239.12303,+3697929.6639
2010-01-01 12:01:10.240000 PST,+9823239.12306,+3697929.66373
2010-01-01 12:01:10.250000 PST,+9823239.1231,+3697929.66385
2010-01-01 12:01:10.260000 PST,+9823239.12303,+3697929.66374
2010-01-01 12:01:10.270000 PST,+9823239.12299,+3697929.66376
2010-01-01 12:01:10.280000 PST,+9823239.12304,+3697929.66378
2010-01-01 12:01:10.290000 PST,+9823239.12304,+3697929.66384
2010-01-01 12:01:10.300000 PST,+9823239.12307,+3697929.66394
2010-01-01 12:01:10.310000 PST,+9823239.12302,+3697929.66383
2010-01-01 12:01:10.320000 PST,+9823239.12304,+3697929.66375
2010-01-01 12:01:10.330000 PST,+9823239.123,+3697929.66387
2010-01-01 12:01:10.340000 PST,+9823239.12318,+3697929.66383
2010-01-01 12:01:10.350000 PST,+9823239.12302,+3697929.66384
2010-01-01 12:01:10.360000 PST,+9823239.12303,+3697929.66384
2010-01-01 12:01:10.370000 PST,+9823239.12308,+3697929.66383
2010-01-01 12:01:10.380000 PST,+9823239.12304,+3697929.66375
2010-01-01 12:01:10.390000 PST,+9823239.12305,+3697929.66373
2010-01-01 12:01:10.400000 PST,+9823239.12304,+3697929.66384
2010-01-01 12:01:10.410000 PST,+9823239.12313,+3697929.66385
2010-01-01 12:01:10.420000 PST,+9823239.12304,+3697929.66376
2010-01-01 12:01:10.430000 PST,+9823239.12303,+3697929.6639
2010-01-01 12:01:10.440000 PST,+9823239.12303,+3697929.66385
2010-01-01 12:01:10.450000 PST,+9823239.12303,+3697929.6638
2010-01-01 12:01:10.460000 PST,+9823239.12308,+3697929.66377
2010-01-01 12:01:10.470000 PST,+9823239.12298,+3697929.66377
2010-01-01 12:01:10.480000 PST,+9823239.12301,+3697929.66382
2010-01-01 12:01:10.490000 PST,+9823239.12301,+3697929.66389
2010-01-01 12:01:10.500000 PST,+9823239.12304,+3697929.66387
2010-01-01 12:01:10.510000 PST,+9823239.123,+3697929.66383
2010-01-01 12:01:10.520000 PST,+9823239.12312,+3697929.66395
2010-01-01 12:01:10.530000 PST,+9823239.12307,+3697929.66383
2010-01-01 12:01:10.540000 PST,+9823239.12299,+3697929.66363
2010-01-01 12:01:10.550000 PST,+9823239.12306,+3697929.66378
2010-01-01 12:01:10.560000 PST,+9823239.12301,+3697929.6638
2010-01-01 12:01:10.570000 PST,+9823239.12306,+3697929.66366
2010-01-01 12:01:10.580000 PST,+9823239.12311,+3697929.66379
2010-01-01 12:01:10.590000 PST,+9823239.12304,+3697929.66372
2010-01-01 12:01:10.600000 PST,+9823239.12303,+3697929.66384
2010-01-01 12:01:10.610000 PST,+9823239.12311,+3697929.66384
2010-01-01 12:01:10.620000 PST,+9823239.12312,+3697929.66392
2010-01-01 12:01:10.630000 PST,+9823239.12292,+3697929.66382
2010-01-01 12:01:10.640000 PST,+9823239.12312,+3697929.66388
2010-01-01 12:01:10.650000 PST,+9823239.12307,+3697929.66386
2010-01-01 12:01:10.660000 PST,+9823239.12308,+3697929.66377
2010-01-01 12:01:10.670000 PST,+9823239.12304,+3697929.66377
2010-01-01 12:01:10.680000 PST,+9823239.12305,+3697929.66385
2010-01-01 12:01:10.690000 PST,+9823239.1231,+3697929.66373
2010-01-01 12:01:10.700000 PST,+9823239.12304,+3697929.66372
2010-01-01 12:01:10.710000 PST,+9823239.12308,+3697929.6638
2010-01-01 12:01:10.720000 PST,+9823239.12308,+3697929.66376
2010-01-01 12:01:10.730000 PST,+9823239.12302,+3697929.66377
2010-01-01 12:01:10.740000 PST,+9823239.12298,+3697929.66374
2010-01-01 12:01:10.750000 PST,+9823239.12299,+3697929.66369
2010-01-01 12:01:10.760000 PST,+9823239.12311,+3697929.66378
2010-01-01 12:01:10.770000 PST,+9823239.12312,+3697929.66384
2010-01-01 12:01:10.780000 PST,+9823239.12296,+3697929.66376
2010-01-01 12:01:10.790000 PST,+9823239.12294,+3697929.66359
2010-01-01 12:01:10.800000 PST,+9823239.12299,+3697929.66381
2010-01-01 12:01:10.810000 PST,+9823239.12293,+3697929.66385
2010-01-01 12:01:10.820000 PST,+9823239.12299,+3697929.6637
2010-01-01 12:01:10.830000 PST,+9823239.12309,+3697929.66378
2010-01-01 12:01:10.840000 PST,+9823239.12296,+3697929.66371
2010-01-01 12:01:10.850000 PST,+9823239.12306,+3697929.66379
2010-01-01 12:01:10.860000 PST,+9823239.12295,+3697929.66366
2010-01-01 12:01:10.870000 PST,+9823239.123,+3697929.66368
2010-01-01 12:01:10.880000 PST,+9823239.123,+3697929.66386
2010-01-01 12:01:10.890000 PST,+9823239.12298,+3697929.6638
2010-01-01 12:01:10.900000 PST,+9823239.12302,+3697929.66364
2010-01-01 12:01:10.910000 PST,+9823239.12297,+3697929.66375
2010-01-01 12:01:10.920000 PST,+9823239.1232,+3697929.66382
2010-01-01 12:01:10.930000 PST,+9823239.1229,+3697929.66372
2010-01-01 12:01:10.940000 PST,+9823239.12291,+3697929.66369
2010-01-01 12:01:10.950000 PST,+9823239.1231,+3697929.66371
2010-01-01 12:01:10.960000 PST,+9823239.12297,+3697929.66371
2010-01-01 12:01:10.970000 PST,+9823239.12314,+3697929.66364
2010-01-01 12:01:10.980000 PST,+9823239.12306,+3697929.66378
2010-01-01 12:01:10.990000 PST,+9823239.12296,+3697929.66373
2010-01-01 12:01:11.000000 PST,+9823239.12306,+3697929.66368
2010-01-01 12:01:11.010000 PST,+9823239.123,+3697929.66373
2010-01-01 12:01:11.020000 PST,+9823239.12302,+3697929.66366
2010-01-01 12:01:11.030000 PST,+9823239.12308,+3697929.66373
2010-01-01 12:01:11.040000 PST,+9823239.12308,+3697929.66369
2010-01-01 12:01:11.050000 PST,+9823239.12296,+3697929.66368
2010-01-01 12:01:11.060000 PST,+9823239.12306,+3697929.66371
2010-01-01 12:01:11.070000 PST,+9823239.12302,+3697929.66375
2010-01-01 12:01:11.080000 PST,+9823239.12314,+3697929.66378
2010-01-01 12:01:11.090000 PST,+9823239.12295,+3697929.66382
2010-01-01 12:01:11.100000 PST,+9823239.12307,+3697929.66375
2010-01-01 12:01:11.110000 PST,+9823239.12298,+3697929.66365
2010-01-01 12:01:11.120000 PST,+9823239.123,+3697929.66368
2010-01-01 12:01:11.130000 PST,+9823239.12289,+3697929.66369
2010-01-01 12:01:11.140000 PST,+9823239.12292,+3697929.66369
2010-01-01 12:01:11.150000 PST,+9823239.12291,+3697929.66371
2010-01-01 12:01:11.160000 PST,+9823239.1231,+3697929.66373
2010-01-01 12:01:11.170000 PST,+9823239.12304,+3697929.66365
2010-01-01 12:01:11.180000 PST,+9823239.12303,+3697929.66363
2010-01-01 12:01:11.190000 PST,+9823239.12288,+3697929.66369
2010-01-01 12:01:11.200000 PST,+9823239.12297,+3697929.66374
2010-01-01 12:01:11.210000 PST,+9823239.12293,+3697929.66356
2010-01-01 12:01:11.220000 PST,+9823239.12291,+3697929.66367
2010-01-01 12:01:11.230000 PST,+9823239.12304,+3697929.66372
2010-01-01 12:01:11.240000 PST,+9823239.12301,+3697929.66364
2010-01-01 12:01:11.250000 PST,+9823239.12303,+3697929.66386
2010-01-01 12:01:11.260000 PST,+9823239.12297,+3697929.66367
2010-01-01 12:01:11.270000 PST,+9823239.12302,+3697929.66376
2010-01-01 12:01:11.280000 PST,+9823239.12315,+3697929.6637
2010-01-01 12:01:11.290000 PST,+9823239.12296,+3697929.66374
2010-01-01 12:01:11.300000 PST,+9823239.12285,+3697929.66375
2010-01-01 12:01:11.310000 PST,+9823239.12295,+3697929.66373
2010-01-01 12:01:11.320000 PST,+9823239.12303,+3697929.66367
2010-01-01 12:01:11.330000 PST,+9823239.12303,+3697929.66358
2010-01-01 12:01:11.340000 PST,+9823239.12289,+3697929.66358
2010-01-01 12:01:11.350000 PST,+9823239.12298,+3697929.66371
2010-01-01 12:01:11.360000 PST,+9823239.12297,+3697929.66374
2010-01-01 12:01:11.370000 PST,+9823239.12309,+3697929.66372
2010-01-01 12:01:11.380000 PST,+9823239.12301,+3697929.66363
2010-01-01 12:01:11.390000 PST,+9823239.12297,+3697929.66363
2010-01-01 12:01:11.400000 PST,+9823239.12313,+3697929.66379
2010-01-01 12:01:11.410000 PST,+9823239.12294,+3697929.66373
2010-01-01 12:01:11.420000 PST,+9823239.12312,+3697929.66358
2010-01-01 12:01:11.430000 PST,+9823239.12301,+3697929.66373
2010-01-01 12:01:11.440000 PST,+9823239.12304,+3697929.66369
2010-01-01 12:01:11.450000 PST,+9823239.12308,+3697929.66363
2010-01-01 12:01:11.460000 PST,+9823239.12296,+3697929.6637
2010-01-01 12:01:11.470000 PST,+9823239.12313,+3697929.66371
2010-01-01 12:01:11.480000 PST,+9823239.12294,+3697929.66365
2010-01-01 12:01:11.490000 PST,+9823239.12303,+3697929.66366
2010-01-01 12:01:11.500000 PST,+9823239.12305,+3697929.66359
2010-01-01 12:01:11.510000 PST,+9823239.12291,+3697929.6637
2010-01-01 12:01:11.520000 PST,+9823239.1231,+3697929.66374
2010-01-01 12:01:11.530000 PST,+9823239.12298,+3697929.66364
2010-01-01 12:01:11.540000 PST,+9823239.12301,+3697929.66369
2010-01-01 12:01:11.550000 PST,+9823239.123,+3697929.66361
2010-01-01 12:01:11.560000 PST,+9823239.12317,+3697929.66375
2010-01-01 12:01:11.570000 PST,+9823239.12299,+3697929.66359
2010-01-01 12:01:11.580000 PST,+9823239.123,+3697929.66371
2010-01-01 12:01:11.590000 PST,+9823239.1231,+3697929.66363
2010-01-01 12:01:11.600000 PST,+9823239.12303,+3697929.66372
2010-01-01 12:01:11.610000 PST,+9823239.12299,+3697929.66355
2010-01-01 12:01:11.620000 PST,+9823239.12306,+3697929.66354
2010-01-01 12:01:11.630000 PST,+9823239.12307,+3697929.66366
2010-01-01 12:01:11.640000 PST,+9823239.12307,+3697929.66352
2010-01-01 12:01:11.650000 PST,+9823239.12301,+3697929.66369
2010-01-01 12:01:11.660000 PST,+9823239.12293,+3697929.66357
2010-01-01 12:01:11.670000 PST,+9823239.12293,+3697929.66359
2010-01-01 12:01:11.680000 PST,+9823239.12314,+3697929.66363
2010-01-01 12:01:11.690000 PST,+9823239.12303,+3697929.66362
2010-01-01 12:01:11.700000 PST,+9823239.12284,+3697929.66354
2010-01-01 12:01:11.710000 PST,+9823239.12296,+3697929.6635
2010-01-01 12:01:11.720000 PST,+9823239.12308,+3697929.66362
2010-01-01 12:01:11.730000 PST,+9823239.12294,+3697929.66358
2010-01-01 12:01:11.740000 PST,+9823239.123,+3697929.66359
